Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,playerid,MLBAMID
Justin Garza,BOS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Justin Garza,19784,621057
Keegan Thompson,CHC,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Keegan Thompson,19795,624522
Wil Crowe,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Wil Crowe,19800,640444
Bryan Baker,BAL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bryan Baker,19804,641329
Daniel Castano,MIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Daniel Castano,19805,641447
Michael King,NYY,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Michael King,19853,650633
Brandon Bielak,HOU,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brandon Bielak,19866,656232
Griffin Canning,LAA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Griffin Canning,19867,656288
Drew Carlton,SDP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Drew Carlton,19868,656290
Tucker Davidson,- - -,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tucker Davidson,19871,656353
Alex Faedo,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alex Faedo,19874,656412
Kevin Ginkel,ARI,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kevin Ginkel,19876,656464
Tanner Houck,BOS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tanner Houck,19879,656557
Alex Lange,DET,67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alex Lange,19883,656638
Ryder Ryan,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryder Ryan,19891,656924
Clarke Schmidt,NYY,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Clarke Schmidt,19899,657376
José Suarez,LAA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Suarez,19911,660761
Bryan Hudson,LAD,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bryan Hudson,19924,663542
Tony Santillan,CIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tony Santillan,19926,663574
Trevor Stephan,CLE,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Trevor Stephan,19932,663986
Jesús Luzardo,MIA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jesus Luzardo,19959,666200
Joey Wentz,DET,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joey Wentz,19962,666214
Tyson Miller,- - -,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tyson Miller,19976,668338
Zach Plesac,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach Plesac,19979,668676
Bryse Wilson,MIL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bryse Wilson,19990,669060
Joel Kuhnel,- - -,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joel Kuhnel,19995,669270
Dylan Lee,ATL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Dylan Lee,19996,669276
Tyler Wells,BAL,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tyler Wells,20000,669330
Kenny Rosenberg,LAA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kenny Rosenberg,20009,670046
John Schreiber,BOS,46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,John Schreiber,20020,670167
Rico Garcia,- - -,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Rico Garcia,20023,670329
Darren McCaughan,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Darren McCaughan,20038,670766
Adrian Morejon,SDP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Adrian Morejon,20039,670970
Kaleb Ort,BOS,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kaleb Ort,20061,672391
Bailey Falter,- - -,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bailey Falter,20070,663559
Mauricio Llovera,- - -,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Mauricio Llovera,20080,661440
Chris Paddack,MIN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Chris Paddack,20099,663978
Calvin Faucher,TBR,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Calvin Faucher,20116,676534
Adam Oller,OAK,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Adam Oller,20132,670124
James Karinchak,CLE,44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,James Karinchak,20151,675916
Nick Nelson,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nick Nelson,20153,656793
Nate Pearson,TOR,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nate Pearson,20160,663878
Kyle Muller,OAK,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kyle Muller,20167,666205
Zach Pop,TOR,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach Pop,20185,647315
Chad Smith,OAK,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Chad Smith,20190,663385
Garrett Whitlock,BOS,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Garrett Whitlock,20191,676477
Eli Morgan,CLE,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Eli Morgan,20203,669212
Mike Baumann,BAL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Mike Baumann,20206,657508
Zach Muckenhirn,NYM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach Muckenhirn,20209,669105
Zach Logue,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zach Logue,20231,656657
Griffin Jax,MIN,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Griffin Jax,20253,643377
Daysbel Hernández,ATL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Daysbel Hernandez,20271,678226
Deivi García,- - -,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Deivi Garcia,20276,665620
Cory Abbott,WSN,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Cory Abbott,20277,676265
Jhonathan Díaz,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jhonathan Diaz,20298,646242
David Peterson,NYM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,David Peterson,20302,656849
Erich Uelmen,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Erich Uelmen,20323,657272
Zack Kelly,BOS,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Zack Kelly,20349,677161
Steven Wilson,SDP,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Steven Wilson,20353,621051
Brusdar Graterol,LAD,68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brusdar Graterol,20367,660813
Matt Manning,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Matt Manning,20369,666159
Bruce Zimmermann,BAL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bruce Zimmermann,20370,669145
Andrés Muñoz,SEA,52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Andres Munoz,20373,662253
Greg Weissert,NYY,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Greg Weissert,20375,669711
Anthony Kay,- - -,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Anthony Kay,20387,641743
Josh Fleming,TBR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Josh Fleming,20418,676596
Jovani Moran,MIN,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jovani Moran,20422,663558
Ryan Walker,SFG,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Walker,20423,676254
Peter Solomon,ARI,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Peter Solomon,20476,656981
J.B. Bukauskas,- - -,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,J.B. Bukauskas,20491,656266
Braden Bristo,- - -,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Braden Bristo,20494,668754
Kyle Nelson,ARI,68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kyle Nelson,20515,669459
Nick Sandlin,CLE,61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nick Sandlin,20517,680704
Denyi Reyes,NYM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Denyi Reyes,20526,660593
Kutter Crawford,BOS,32,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kutter Crawford,20531,676710
Edwin Uceta,NYM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Edwin Uceta,20539,670955
Grant Anderson,TEX,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Grant Anderson,20546,681982
Bowden Francis,TOR,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bowden Francis,20548,670102
J.C. Mejía,MIL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,J.C. Mejia,20617,650496
Yusei Kikuchi,TOR,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Yusei Kikuchi,20633,579328
Johan Quezada,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Johan Quezada,20643,629498
Félix Bautista,BAL,56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Felix Bautista,20666,642585
Cristopher Sánchez,PHI,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Cristopher Sanchez,20778,650911
Elvin Rodriguez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Elvin Rodriguez,20962,660730
Eduard Bazardo,- - -,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Eduard Bazardo,20997,660825
Francisco Pérez,OAK,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Francisco Perez,21018,660906
Adrián Martínez,OAK,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Adrian Martinez,21023,661309
Oliver Ortega,MIN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Oliver Ortega,21025,661383
Jhoan Duran,MIN,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jhoan Duran,21029,661395
Emmanuel Clase,CLE,75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Emmanuel Clase,21032,661403
Seth Martinez,HOU,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Seth Martinez,21045,661527
Nick Vespi,BAL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nick Vespi,21093,663989
Dauri Moreta,PIT,55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Dauri Moreta,21101,664294
Jose Espada,SDP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Espada,21131,664744
Alexis Díaz,CIN,71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alexis Diaz,21132,664747
Angel Felipe,OAK,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Angel Felipe,21163,665734
Dany Jiménez,OAK,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Dany Jimenez,21170,666204
Brooks Kriske,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brooks Kriske,21189,621139
Connor Brogdon,PHI,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Connor Brogdon,21205,641401
J.P. France,HOU,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,J.P. France,21212,641585
Bailey Ober,MIN,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bailey Ober,21224,641927
Allan Winans,ATL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Allan Winans,21238,642216
Jake Bird,COL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jake Bird,21267,656234
Tommy Doyle,COL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tommy Doyle,21281,656382
Andre Jackson,- - -,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Andre Jackson,21298,656578
Jacob Latz,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jacob Latz,21306,656641
Tylor Megill,NYM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tylor Megill,21318,656731
Parker Mushinski,HOU,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Parker Mushinski,21324,656786
Nicholas Padilla,CHW,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Nicholas Padilla,21327,656820
Bennett Sousa,- - -,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Bennett Sousa,21345,656986
Glenn Otto,TEX,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Glenn Otto,21366,657248
Peter Strzelecki,- - -,37,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Peter Strzelecki,21367,657265
Joe Ryan,MIN,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joe Ryan,21390,657746
Yerry De Los Santos,PIT,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Yerry De Los Santos,21420,660787
Ryan Feltner,COL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Feltner,21446,663372
Konnor Pilkington,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Konnor Pilkington,21453,663455
Kris Bubic,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Kris Bubic,21455,663460
Cole Sands,MIN,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Cole Sands,21461,663485
Sean Hjelle,SFG,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Sean Hjelle,21481,663546
Shane McClanahan,TBR,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Shane McClanahan,21483,663556
Jake Irvin,WSN,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jake Irvin,21504,663623
Thaddeus Ward,WSN,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Thaddeus Ward,21513,663658
Hogan Harris,OAK,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Hogan Harris,21520,663687
James McArthur,KCR,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,James McArthur,21527,663704
Daniel Lynch IV,KCR,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Daniel Lynch IV,21537,663738
Reiss Knehr,SDP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Reiss Knehr,21541,663753
Jackson Kowar,KCR,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jackson Kowar,21549,663804
Tristan Beck,SFG,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tristan Beck,21584,663941
Jake Cousins,MIL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jake Cousins,21620,664776
Luis Medina,OAK,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luis Medina,21649,665622
Elvis Peguero,MIL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Elvis Peguero,21652,665625
Edward Cabrera,MIA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Edward Cabrera,21690,665795
Javier Assad,CHC,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Javier Assad,21741,665871
José Marte,LAA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Marte,21761,665896
Braxton Garrett,MIA,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Braxton Garrett,21844,666129
Cole Ragans,- - -,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Cole Ragans,21846,666142
Mason Thompson,WSN,51,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Mason Thompson,21850,666168
Riley Pint,COL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Riley Pint,21858,666207
Alex Speas,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Alex Speas,21859,666208
George Soriano,MIA,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,George Soriano,21863,666277
Jordan Balazovic,MIN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jordan Balazovic,21866,666364
Gregory Santos,CHW,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Gregory Santos,21894,666619
Yerry Rodríguez,TEX,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Yerry Rodriguez,21955,666720
Max Castillo,KCR,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Max Castillo,21956,666721
Camilo Doval,SFG,69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Camilo Doval,21992,666808
Luis Frías,ARI,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luis Frias,21997,666818
John King,- - -,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,John King,22051,667463
José Soriano,LAA,38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Soriano,22100,667755
Hagen Danner,TOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Hagen Danner,22116,668470
Easton McGee,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Easton McGee,22176,668834
Hunter Greene,CIN,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Hunter Greene,22182,668881
MacKenzie Gore,WSN,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,MacKenzie Gore,22201,669022
DL Hall,BAL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,DL Hall,22207,669084
Jeremiah Estrada,CHC,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jeremiah Estrada,22210,669093
Jonathan Heasley,KCR,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jonathan Heasley,22224,669169
Logan Gilbert,SEA,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Logan Gilbert,22250,669302
Tarik Skubal,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tarik Skubal,22267,669373
Owen White,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Owen White,22273,669391
Dylan Coleman,KCR,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Dylan Coleman,22276,669395
Trevor Rogers,MIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Trevor Rogers,22286,669432
Mason Englert,DET,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Mason Englert,22288,669438
Matthew Liberatore,STL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Matthew Liberatore,22294,669461
Joe Barlow,TEX,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joe Barlow,22296,669618
Brenan Hanifee,DET,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brenan Hanifee,22304,669724
Jose E. Hernandez,PIT,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose E. Hernandez,22318,669796
Colin Holderman,PIT,58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Colin Holderman,22361,670059
Josh Winckowski,BOS,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Josh Winckowski,22387,670174
Logan Gillaspie,BAL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Logan Gillaspie,22461,670810
Johan Oviedo,PIT,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Johan Oviedo,22487,670912
Taj Bradley,TBR,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Taj Bradley,22543,671737
Carlos Hernández,KCR,67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Carlos Hernandez,22713,672578
Angel Zerpa,KCR,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Angel Zerpa,22717,672582
Roansy Contreras,PIT,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Roansy Contreras,22810,672710
Luis Patiño,- - -,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luis Patino,22815,672715
Juan Then,SEA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Juan Then,22828,672730
Yoendrys Gómez,NYY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Yoendrys Gomez,22872,672782
Carlos Vargas,ARI,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Carlos Vargas,22915,672841
Joan Adon,WSN,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Joan Adon,22925,672851
Prelander Berroa,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Prelander Berroa,22932,672860
José Lopez,TBR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Lopez,22982,673111
Jake Wong,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jake Wong,23095,673858
Eduardo Salazar,CIN,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Eduardo Salazar,23135,674285
Osvaldo Bido,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Osvaldo Bido,23150,674370
Steven Cruz,KCR,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Steven Cruz,23165,674444
Michael Plassmeyer,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Michael Plassmeyer,23191,674681
Michael Grove,LAD,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Michael Grove,23221,675627
Spencer Howard,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Spencer Howard,23252,675921
Cody Bolton,PIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Cody Bolton,23265,675989
Packy Naughton,STL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Packy Naughton,23292,676050
Janson Junk,MIL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Janson Junk,23301,676083
Collin Snider,KCR,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Collin Snider,23307,676092
José Buttó,NYM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose Butto,23313,676130
Freddy Tarnok,OAK,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Freddy Tarnok,23324,676206
Robert Garcia,- - -,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Robert Garcia,23363,676395
JP Sears,OAK,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,JP Sears,23429,676664
Tom Cosgrove,SDP,54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Tom Cosgrove,23443,676680
Ricky Karcher,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ricky Karcher,23449,676689
Hunter Stratton,PIT,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Hunter Stratton,23455,676702
Brandon Hughes,CHC,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brandon Hughes,23460,676714
Ron Marinaccio,NYY,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ron Marinaccio,23488,676760
Keaton Winn,SFG,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Keaton Winn,23499,676775
Josh Walker,NYM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Josh Walker,23617,677020
Clayton Andrews,MIL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Clayton Andrews,23631,677076
Luis Garcia,HOU,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Luis Garcia,23735,677651
Justin Bruihl,- - -,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Justin Bruihl,23779,677865
Ryan Weathers,- - -,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ryan Weathers,23796,677960
Ray Kerr,SDP,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Ray Kerr,23809,678061
Brayan Bello,BOS,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Brayan Bello,23920,678394
Jose A. Ferrer,WSN,39,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Jose A. Ferrer,24017,678606
Edgar Navarro,CHW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Edgar Navarro,24363,679346
Justin Martinez,ARI,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Justin Martinez,24453,679885
Grayson Rodriguez,BAL,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Grayson Rodriguez,24492,680570
Simeon Woods Richardson,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Simeon Woods Richardson,24494,680573
Josiah Gray,WSN,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,Josiah Gray,24580,680686
